ID,User,Tweet_text,Likes,Retweets
1648285978128416769,2winwinner5,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2211
1648285975536353281,cie_7teen,"RT @Seoulp_paradise: ✨700 FOLLOWERS CELEBRATION GIVEAWAY ✨

- 1 winner of random SEALED ALBUM
- Possible groups: Enha, Bts, TXT, IVE, TWICE…",0,310
1648285975427133440,Chris50619818,"RT @Jillyacett_: ‼️LOUIS VUITTON SNEAKERS GIVEAWAY‼️ 
VOTE FOR JAY CHANG until April 18-20

🚩One random winner will be selected of a never…",0,250
1648285974169022464,menyapuang,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2211
1648285971169910784,SunDontCompare,"RT @FredSmith914: PSA: now that the Kings are actually good, random radio guys are going to be performative haters for a while now. No reas…",0,1
1648285968372482048,Silky_Banskar,RT @maybeeevirgo: when i get the random urge to tell my mom all my secrets when we’re alone together: https://t.co/PKHYhcWpYl,0,2353
1648285968128983041,bumboglungus,I think it’s wild that people are mad that the FNAF movie is gonna be PG-13 as if there aren’t some really cool PG-13 horror movies. The games have never really been terribly gory and you can’t base what you expect out of canon stuff out of some random fan project,0,0
1648285964417073152,30nds,"when random numbers text me shit like “you were in my dreams last night”, all i can think of is damn what hoe are you",0,0
1648285957202821126,l_dnne,RT @wkclea: private relationship with random flexing &gt;&gt;&gt;,0,5158
1648285955378540544,BertuKergh,"RT @Doge_Quest: 📣 Doge Quest Airdrop #Giveaway

🎁 Total Reward Pool 150 Million Doge Quest 1000 Random users and Top 100 Refferals

To Ente…",0,1538
1648285952844898306,fakeyimlayn,"RT @ARafayGadit: Here I am once again 😁
What happens first? 

Vote and type your answer - Must RT and follow me. 10 random winners to get $…",0,13
1648285951674703874,IhotuFavour,One random girl from Benue https://t.co/qbdBB8OyG6 https://t.co/03BzcU389Q,1,0
1648285949397463040,chooseh_,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2211
1648285947849760769,JumpJamLuvr,@TiMTROONS hello Jake from Ireland why do you spend your mornings posting shit about random 17 year Olds in New Zealand? is your life that sad?,0,0
1648285944062132226,ganeshbabuab,"RT @BHKspeaks: Guys, I don't understand why everyone is laughing over a random image of a woman generated by AI. 
Utterly shameful.",0,25
1648285939137929217,Maximmus0706,"RT @Doge_Quest: 📣 Doge Quest Airdrop #Giveaway

🎁 Total Reward Pool 150 Million Doge Quest 1000 Random users and Top 100 Refferals

To Ente…",0,1538
1648285933450436608,AbdulazizYau12,"RT @WebGrow_Dao: 🥳🥳 #FCFS
Fcfs 800 &amp; Random 200 people🎉
🤩 Total Prize Pool - 20000 Lamina Token Giveaway 🎉 

To Enter ⤵️
➡️ Follow  @WebGro…",0,2019
1648285931290644486,NajjwaAishah,RT @httptrashzy: me when I'm cleaning my room then suddenly got distracted with random things I found: https://t.co/C0A0NJaGsG,0,29133
1648285929574940677,bkSchmidtPerry,@WayneTechSPFX Random thought...if you could tell AI to announce a future event...(volcano eruption)..and it takes place... AI would be a god of future tellings.,0,0
1648285929319088128,HerrStarr72,Random Preacher… https://t.co/kzoQ1eg6Q5,0,0
1648285928987979776,Mrs_KimKai14,RT @CHANSOOperior: Just saw this random photo that ive captured yesterday.. they look so smol here haha cutie EXO 🤣 https://t.co/sfS3vSjG5i,0,626
1648285928493031424,colreeesse,@itzmadsom random but is that Rima on ur pfp?,0,0
1648285920154771530,Staffordbkdav,"RT @CryptoEarning17: 📣 Shibot Airdrop Event 

🎁 Total Reward Pool 3,75 Million Shibot For 10,000 Random participants 

To Enter:
✅ Follow @…",0,5956
1648285919697424384,keerben,RT @niggaolas: Mind you Janet Jackson has influenced kpop artists like BoA and many other kpop artists for you to say random sht like this…,0,552
1648285916472000514,intersellpl,"RT @CryptoPromots: 📣  Foxiverse Airdrop Event 

🎁 Total Reward Pool 50,000 $FXV For 2000 FCFS users and 2000 Random users 

To Enter:
✅ Fol…",0,676
1648285915029327874,Cryptow03,"RT @Gee_Web3: Total Airdrop Pool is 50,000 $GT Token 🎉🎉

🏅Top 1-100 &amp; 7,000 Random Winner🏆

To Enter ⤵️
✅ Follow 
@Gee_Web3

✅ Like Rt/Tag…",0,3000
1648285913066401793,christerxman,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2212
1648285911648555009,iwa1256,"RT @BetfairRacing: ❓ Tuesday's Guess The Result is here. 

🎁 Your chance to win a £25 free bet

🤔 Who wins the 15:35 at Newmarket?

🏇 RT &amp;…",0,107
1648285911216717824,samdristi,"RT @BHKspeaks: Guys, I don't understand why everyone is laughing over a random image of a woman generated by AI. 
Utterly shameful.",0,25
1648285910654660608,KevinEstrebello,RT @httptrashzy: me when I'm cleaning my room then suddenly got distracted with random things I found: https://t.co/C0A0NJaGsG,0,29133
1648285903981367296,prototio,RT @JS_JAMAL_: Only 7 people fulfilled the conditions and therefore the draw will be held among them using an application that generates a…,0,1
1648285902077140995,Jspartan187,"RT @bettybloodclot: @theJagmeetSingh We’ve witnessed record violent random crimes but you focuse on skin  colour
You sir are a vile racist…",0,2
1648285898839056384,CarlaSupelano,"RT @LuckyStarHomes: 📣 LuckyStar X Genius airdrop Massive #Giveaway

🎁 Total Reward Pool 20,000 $xLUCK Token For 2000 Random users 

To Ente…",0,2297
1648285897639567360,AndyNineteen66,"RT @BetfairRacing: ❓ Tuesday's Guess The Result is here. 

🎁 Your chance to win a £25 free bet

🤔 Who wins the 15:35 at Newmarket?

🏇 RT &amp;…",0,107
1648285895760699392,purple_Dynasty,"RT @lmarisunl: ✨D-DAY Giveaway✨

Includes: 1 Sealed D-DAY album (random) from Target, and 1 Shooky Tiger Cosmetic pouch. 

RT to enter

Ope…",0,1044
1648285889624440833,Asadullah7273,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,169
1648285887074119684,timmimacpapito,"@Alnt37601204 @Clownhumanity @MoniFunGirl @ShaeSilvan @MrAndyNgo @TPUSA @UW Not the image your buddy posted.  You are conflating the topic, you butt buddy pulled a random comic image. Google is free.  Also,that’s what I though pussC.",0,0
1648285883680866309,Starr_gael,"Two $25,000 Evaluation Account GIVEAWAY to 2 random followers. 

Courtesy of  @BlueGuardiancom 

Criteria to Win ⬇️

•You Must be Following 
@Starr_gael
 &amp; 
@BlueGuardiancom 

•Like &amp; Retweet this Post

•Tag your 3 friends in the comment 

• Join the discord:… https://t.co/VfbqDXWF8J https://t.co/YvynrjOcYF",12,7
1648285879658762241,secretly_ac,"RT @amyx_bts: Jimin , Face album GA ❁

↳ 1 winner of a random version of the album + freebies 

How to enter:
• Follow Me 
• RT to enter 
•…",0,998
1648285879138676739,peachunnyu,"RT @miuyujin: NEWJEANS album + I’VE IVE one random album GiveAway

Rules:
- like and retweet this post
- vote Han yujin on the Mnet+ app
-…",0,183
1648285877796306945,drunktalisca,"RT @Fayzinho_: Drop username stake💰+Tag 3 Friend   

Follow @Fayzinho_ + retweet

 I tip random  On Stake Only   (you can create here =&gt; ht…",0,15
1648285875250274304,DomesticPlodess,"@PricklyEmu @thewobblywomble We get lots of random, stabby pains. It's a lot of fun.",0,0
1648285874373918721,BertuKergh,"RT @CryptoEarning17: 📣 Doge Quest Airdrop #Giveaway

🎁 Total Reward Pool 150 Million Doge Quest 1000 Random users and Top 100 Refferals

To…",0,1589
1648285871236415488,HerrStarr72,Random Preacher.. https://t.co/j28OIXE9ZC,0,0
1648285868103286784,ApexAfrUpdates,"RT @ApexAfrUpdates: Stage 6 loadshedding holding your team back from @AfricanGaming customs? 😢 Don't worry! You can sign up as a solo, chec…",0,5
1648285867893571584,JaidynNicholas,RT @niggaolas: Mind you Janet Jackson has influenced kpop artists like BoA and many other kpop artists for you to say random sht like this…,0,552
1648285866379579394,rawniewin2,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2212
1648285865116835841,mademix04,"RT @CryptoPromots: 📣  Foxiverse Airdrop Event 

🎁 Total Reward Pool 50,000 $FXV For 2000 FCFS users and 2000 Random users 

To Enter:
✅ Fol…",0,676
1648285863737196545,hybewins,"RT @ScottLEOWarrior: I will send one random follower $100 in 24hrs all you have to do is RT and be following myself &amp; @alaska_game

RT thei…",0,5780
1648285861761650688,Michelle528tbe,"RT @CryptoEarning17: 📣 Shibot Airdrop Event 

🎁 Total Reward Pool 3,75 Million Shibot For 10,000 Random participants 

To Enter:
✅ Follow @…",0,5956
1648285859035193347,Idiot_Of_Random,@FordAltforyaboi Me either lol,1,0
1648285854031400960,ldv2221,RT @PluviumG: random. https://t.co/uaiE7BVqn7,0,158
1648285852571672578,Tuddles65,RT @dennasdavis: @JordanUhl I began cataloguing these random shootings 3 days ago. Already up to 6 people shot for doing normal things we’v…,0,25
1648285850583838720,Nitin41874,"@hugo011_ @MagicalModric00 @vini_ball Was anything wrong in the video? No, all of them were proven facts. When your fat clown president cried about madrid, did he give any proof, no, he just cried and made random allegations n madrid like a twitter troll
First tell your president to stop crying and lying",1,0
1648285850189565952,wahrya,@microren @chobaniw or is this like a lot of random ppl,0,0
1648285847752675329,Icomars,"I'm looking at a new DeFi protocol in
@Random_Defi
- The FIRST decentralized On-chain Lottery Bonds launching on #Arbitrum

I like the clever tokenomics to create Yield without token inflation✅

Presale today at 2pm UTC!
https://t.co/PFEG0hMtgM

TG:
https://t.co/8E07s2grZ0 https://t.co/iurysMt1AS",0,0
1648285846900994050,wghytwwxXfeh,@lovelyhyunjinie Why is hj in the username in the dn in the pfp but half of your tweet about felix?And you only called out the ones who spreading rumors about felix and never called out felix akagaes who messed up hj search and spreding rumors about him in random ccs?Dont block me I'm just asking,0,0
1648285842987687936,fabi_miln,RT @wkclea: private relationship with random flexing &gt;&gt;&gt;,0,5158
1648285839024336896,chenleehaechan,"RT @maism5514: ✨RM30 DUIT RAYA GIVEAWAY✨

Ends 21hb Jumaat (For 3 person, each will get RM10)

Rules simple
- Follow @maism5514 
- Rt and l…",0,91
1648285837002436609,BLC_Tampa,"Sensor value greater than &lt;template state sensor.random_sensor=9; maximum=20, icon=mdi:hanger, minimum=0, friendly_name=Random Sensor @ 2023-04-18T07:22:21.592197-04:00&gt;",0,0
1648285836029591553,PastelN0ir,@Draxxonic not talking about the tiktoker (but it sucks he didn't notice her reaction) but the men calling her racist when it's clear that she was disturbed and shitting on her when from what i've heard she's deaf and got startled by the random stranger touching her.,0,0
1648285834309943296,JJK_18,"RT @nmnarakmak: 𝕡𝕝𝕤 𝕜𝕚𝕟𝕕𝕝𝕪 𝕣𝕥 ₍ᐢ‥ᐢ₎ random 2 set
☆ﾟgiveaway ☆
ﾟHappy jeno day ♡ only 2 set ♡ 
✿ Postcard+keyring+standy (random) 
+Sticker…",0,787
1648285832653180929,rmr00897,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,169
1648285832137023488,ATKSlamhin,@CallMeAussie_ @TQAS34 @rdrock180 @FightHaven Hit champ random 0x win a go4 and faciet,0,0
1648285831432482825,diornowhere,RT @niggaolas: Mind you Janet Jackson has influenced kpop artists like BoA and many other kpop artists for you to say random sht like this…,0,552
1648285830837067776,rmhnanaz,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2212
1648285829733974016,BovvJj,"RT @fantoo_official: [📢] Fashionista Idol #Event

My bias is a style icon👍

QRT with⭐️#패션돌_내최애⭐️
And show us your bias’s casual fashion

🎁A…",0,165
1648285825971388418,HHK_Levi,"@KingNupian @raphousetv2 1- highly doubt that
2- the dance is sexually suggestive 

No sane person will allow their partner to be throwing ass all over another random person

Majority or the likes on my tweet come from women, so there are a lot of women who agree with me on this",0,0
1648285821907218432,nnnnoella,RT @Dan_Adams86: I covered the police response to the Boston marathon bombings. What I saw on the ground that week was a disorganized posse…,0,883
1648285816438001664,SanfromSanFran,"RT @0094sayohh: Pls rt  ⋆𓂃 𓈒𓏸
 
𝑮𝒊𝒗𝒆𝒂𝒘𝒂𝒚 𝑱𝒆𝒏𝒐 𝑫𝒂𝒚 (.◜◡◝) 🩵

🏝️7 set 

♡Tin box &amp; stickers 1 set
♡Keyring 1 ea (random)
♡Postcard &amp; Photo ca…",0,1124
1648285816198758403,Fylarin,"RT @dice_oven: In anticipation of the new website.

Here is a small random giveaway.
For grabs is this 7 piece pointy set in the picture.…",0,27
1648285810473435137,MommaClinton1,"Drop your Cashapp or PayPal ASAP !! Sending out $4,000 each to random people for bills in 24 hours 💙💚❤️",1,0
1648285809705984002,HelmetStaysOn_,"@RepMTG This is slander without evidence. So you’re telling me that I can go into a U.S. Treasury location and look up some random person’s financial reports? And what their money was used for? 

Just resign at this point and stop spewing shit you can’t prove.",0,0
1648285807952687105,Justdistant1,@pawansingh1968 @AJEnglish 4) frankly I can see the root cause of why India is still suffering colonialism mindset or get discriminated. But it’s definitely not bc of Muslim or random “racism.” But can india handle the truth? That’s my concern.,0,0
1648285807105437699,HerrStarr72,Random Preacher.. https://t.co/lXv8lmj8Ao,0,0
1648285806338142209,liyahlovesfilms,RT @niggaolas: Mind you Janet Jackson has influenced kpop artists like BoA and many other kpop artists for you to say random sht like this…,0,552
1648285805645791233,Maximmus0706,"RT @CryptoEarning17: 📣 Doge Quest Airdrop #Giveaway

🎁 Total Reward Pool 150 Million Doge Quest 1000 Random users and Top 100 Refferals

To…",0,1589
1648285804672741377,luuuibl,RT @maybeeevirgo: when i get the random urge to tell my mom all my secrets when we’re alone together: https://t.co/PKHYhcWpYl,0,2353
1648285797345562624,alyzaare,RT @badboyrepublic: that random urge to just cry everything https://t.co/NC6PXB3pdH,0,22998
1648285790730874881,Iam_uchemordi,RT @OreoluwaObafem1: @the_Lawrenz One random girl from Osun state https://t.co/9tQQRQw4kr,0,1
1648285789996941315,saepul__hadi,"RT @ScottLEOWarrior: I will send one random follower $100 in 24hrs all you have to do is RT and be following myself &amp; @alaska_game

RT thei…",0,5780
1648285787916566528,louvgomez,"RT @beersdevil: just a friendly reminder to all of you, if you’re struggling &amp; need someone to talk to just dm me, i don’t care how random…",0,5
1648285776168521728,___mrgrt,RT @maybeeevirgo: when i get the random urge to tell my mom all my secrets when we’re alone together: https://t.co/PKHYhcWpYl,0,2353
1648285775610658817,chenychii,"RT @mjiohnim_: 🦁:is that the dept.head?isn’t he a street seller
🐻: what did you say

SKSKSKSKS I LIVE FOR MINHOON RANDOM FIGHTING😭🤣 https:/…",0,6
1648285774629203968,SanfromSanFran,"RT @ppangwsara_: _ pls kindly rt , random 1 set 
𝗴𝗶𝘃𝗲𝗮𝘄𝗮𝘆 𝗷𝗲𝗻𝗼’𝘀 𝗯𝗶𝗿𝘁𝗵𝗱𝗮𝘆 ◜◡◝

shipping ♡ 45 baht 

link f🧁r͜͡🄼 : 19/04 time 19:17 🎀
⭐️ 𝗠𝗼𝗿…",0,363
